recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
13,0.15,105,30,2345.82,6,56,m,y
2,0.14,8,29,62.4,7,56,f,w
2,0.13,38,9,1200.61,10,65,f,y
3,0.19,74,45,880.15,6,62,f,y
8,0.19,95,59,1203.28,2,58,m,y
6,0.28,22,61,1003.23,9,43,m,n
4,0.4,86,39,170.76,2,62,m,y
22,0.31,116,44,0.0,6,83,f,w
1,0.45,72,88,87428.39,9,75,m,y
1,0.23,72,54,48434.08,9,78,f,n
1,0.28,39,65,1369.48,2,47,m,n
7,0.18,13,36,232.21,9,40,m,n
12,0.27,50,63,713.39,8,53,m,y
10,0.38,65,55,668.09,7,55,f,n
19,0.23,75,56,351.83,8,71,f,y
10,0.19,106,38,2658.05,10,29,m,y
36,0.24,114,65,0.0,8,77,m,y
6,0.25,155,58,0.0,1,52,f,y
36,0.39,166,59,0.0,9,48,m,y
6,0.32,117,55,13796.46,6,39,f,y
0,0.47,179,52,1507.34,1,30,f,w
13,0.5,57,39,9423.15,1,67,f,n
17,0.26,124,58,2830.95,7,56,f,y
4,0.31,79,52,25427.65,10,35,f,w
1,0.45,71,100,331917.45,2,35,f,y
22,0.19,154,20,546.65,6,49,f,y
18,0.32,157,36,1629.14,5,80,f,w
2,0.29,126,68,915.2,5,51,m,y
1,0.23,18,13,917.29,10,32,m,n
0,0.21,69,44,87331.11,6,51,m,y
2,0.25,10,56,555.17,8,50,f,y
13,0.16,151,33,1242.57,5,25,f,y
6,0.41,121,97,0.0,8,54,m,w
5,0.34,42,31,160.11,5,51,m,n
18,0.24,59,19,181.49,10,65,m,n
3,0.61,37,86,28517.08,6,82,f,n
5,0.59,33,45,439.52,8,71,f,y
24,0.24,91,57,0.0,2,50,f,n
2,0.13,50,20,1827.24,7,38,m,y
9,0.37,33,65,1182.64,3,93,f,y
1,0.38,70,93,51512.48,9,55,m,n
6,0.2,75,33,262.05,10,55,f,y
15,0.22,47,49,0.0,7,54,m,y
2,0.17,166,39,515.9,3,57,f,n
1,0.46,21,100,177276.13,8,52,m,n
16,0.24,146,40,1243.52,10,46,m,n
1,0.24,154,60,896.97,2,46,f,y
19,0.16,64,23,0.0,10,54,m,y
10,0.22,52,47,2419.19,8,46,m,n
1,0.32,172,45,3952.42,7,44,f,n
18,0.23,115,42,483.25,5,56,f,y
2,0.15,131,29,154.75,4,51,m,w
2,0.24,48,52,16047.94,10,77,f,w
11,0.15,160,27,0.0,10,25,f,y
7,0.22,114,64,2739.19,1,71,m,w
14,0.35,170,31,2523.06,4,73,m,n
4,0.15,119,28,57163.06,6,25,m,n
10,0.35,8,56,27932.44,6,49,f,y
6,0.14,81,33,0.0,2,49,m,n
5,0.34,12,19,1458.48,9,33,m,n
7,0.23,25,41,2196.2,1,43,f,n
19,0.28,84,39,0.0,4,38,f,n
7,0.33,70,68,11665.86,4,81,m,y
6,0.42,120,50,692.92,2,69,f,y
33,0.2,147,60,5260.51,8,74,m,y
14,0.21,103,57,720.59,2,65,m,y
0,0.42,54,59,11693.58,2,38,f,n
2,0.75,79,98,2874.89,2,47,f,y
4,0.42,42,89,390.75,1,62,m,y
4,0.25,139,59,43308.08,5,36,f,y
24,0.48,11,65,0.0,4,65,f,y
2,0.16,33,47,805.15,2,51,m,y
28,0.36,107,48,281.3,1,49,f,n
0,0.31,126,87,2908.45,1,65,m,y
18,0.29,146,95,6053.81,2,61,f,y
8,0.2,18,33,279.2,1,49,f,n
4,0.23,128,44,2744.82,9,72,m,w
36,0.11,15,36,0.0,2,38,m,n
36,0.26,85,63,20127.74,3,64,m,y
4,0.22,172,36,113.27,9,63,m,y
1,0.28,104,42,3833.37,5,50,m,w
4,0.13,156,41,2445.93,8,59,m,n
14,0.2,42,24,13625.08,7,36,f,n
9,0.21,126,53,359.74,6,68,m,y
0,0.57,13,100,154023.35,2,52,f,y
2,0.37,91,66,50616.76,4,47,f,y
5,0.18,10,41,2447.52,9,70,m,n
25,0.29,127,58,365.89,7,44,f,y
7,0.26,32,25,910.32,3,33,m,w
0,0.28,129,65,605.27,6,31,m,y
3,0.18,152,50,8978.71,8,64,f,n
18,0.25,176,43,0.0,8,35,m,y
5,0.34,48,60,9464.21,8,81,f,n
0,0.15,40,32,1409.99,8,25,f,y
7,0.18,60,33,1580.3,10,80,f,w
9,0.48,66,49,3159.98,6,58,f,y
11,0.32,52,64,0.0,10,53,f,y
3,0.21,107,31,2032.2,3,46,m,n
9,0.24,82,20,929.39,9,60,m,y
3,0.4,61,40,13901.21,3,54,f,w
5,0.17,87,29,1585.06,4,71,m,w
0,0.38,151,54,41114.45,10,56,m,w
8,0.51,58,77,2166.43,1,57,m,y
3,0.42,94,30,348.19,2,49,f,y
9,0.37,90,67,0.0,6,54,m,w
26,0.29,144,45,872.88,1,59,f,y
0,0.31,117,24,918.1,9,29,m,y
15,0.32,134,54,0.0,8,34,m,n
2,0.19,101,55,0.0,2,66,m,y
2,0.26,13,86,7092.74,2,57,m,n
2,0.32,152,77,3802.35,8,52,f,n
1,0.25,21,49,185.9,8,55,m,n
1,0.35,71,100,324449.63,1,60,m,y
10,0.21,17,48,248.41,5,46,f,y
11,0.35,98,90,10955.16,2,43,f,y
26,0.45,79,75,1356.84,1,57,m,y
0,0.18,91,37,4518.29,3,40,m,y
1,0.36,103,35,163897.69,3,61,f,y
17,0.4,26,50,763.9,10,29,f,n
6,0.23,42,52,248.53,9,70,m,y
6,0.3,10,31,1238.33,10,62,m,n
11,0.51,165,62,33979.76,1,58,m,y
6,0.22,72,67,935.32,2,69,m,y
0,0.26,15,45,2014.1,9,79,f,w
18,0.31,93,33,551.25,5,70,f,n
1,0.17,89,26,2222.49,9,27,m,y
5,0.31,67,83,25843.49,6,35,f,n
3,0.13,42,22,3288.63,10,45,m,y
3,0.15,54,19,2655.99,10,55,m,y
2,0.24,29,63,5068.79,3,62,m,w
25,0.08,87,22,0.0,8,44,m,n
0,0.65,159,79,5737.09,9,57,f,y
12,0.29,111,90,26730.12,2,43,m,n
3,0.17,60,35,1789.86,9,45,m,n
0,0.26,12,39,7458.77,4,33,f,w
6,0.34,174,56,13076.09,8,41,f,y
3,0.21,135,47,4503.79,5,34,f,n
1,0.17,163,40,5799.05,6,40,f,y
3,0.31,128,80,670.99,4,70,m,y
30,0.29,25,55,0.0,5,40,f,y
11,0.63,61,50,210.46,1,94,f,w
13,0.23,29,29,5481.64,3,62,f,n
5,0.1,113,7,765.45,4,57,f,w
2,0.2,145,63,3969.53,1,42,m,y
6,0.14,96,23,1143.85,3,65,f,y
6,0.28,20,41,2116.72,4,46,m,y
1,0.28,78,63,5364.36,9,56,m,y
8,0.22,66,31,2696.04,3,93,m,w
12,0.29,33,49,8656.74,3,53,f,y
6,0.18,115,38,17980.33,4,72,m,w
4,0.28,8,58,14872.09,9,44,f,y
8,0.34,21,71,33738.0,9,54,m,y
6,0.46,169,84,121426.19,1,81,f,w
0,0.32,137,53,251.43,8,45,m,y
3,0.32,14,54,913.95,10,82,f,y
20,0.49,115,100,0.0,1,65,f,y
0,0.58,17,84,13441.23,2,46,m,n
2,0.34,79,48,4002.39,10,64,m,w
15,0.27,49,66,0.0,5,69,f,n
0,0.25,113,52,5857.28,6,64,f,w
22,0.26,152,70,33280.29,2,31,f,n
9,0.26,18,51,52321.51,10,44,m,n
3,0.19,70,14,621.59,5,51,f,y
0,0.2,97,33,319.8,3,53,m,y
0,0.24,109,41,2255.88,7,64,f,y
2,0.33,121,77,12038.6,1,57,f,n
8,0.29,136,24,1036.53,5,34,m,y
0,0.3,114,63,5402.5,3,60,f,y
17,0.22,158,38,864.37,2,64,f,w
15,0.21,126,31,328.79,3,63,f,y
2,0.74,113,31,5463.68,10,71,m,w
1,0.4,21,22,368.63,4,67,m,n
4,0.41,48,100,0.0,2,61,f,y
2,0.31,61,47,111405.12,2,53,m,n
24,0.38,141,43,0.0,3,30,m,n
6,0.15,108,49,233.95,2,61,f,y
10,0.39,177,29,21227.55,6,58,m,n
6,0.38,171,61,0.0,2,59,f,n
14,0.48,156,100,40513.25,1,35,m,y
0,0.3,11,71,710.71,8,38,m,y
10,0.24,48,54,13349.17,10,70,f,y
11,0.24,49,40,0.0,4,54,f,y
3,0.37,123,69,15110.54,2,65,f,y
0,0.25,85,48,78200.04,4,55,f,n
8,0.62,28,59,1364.68,2,55,f,y
2,0.2,149,40,175.18,5,69,m,w
7,0.43,14,45,293.44,7,47,m,y
17,0.25,142,55,9376.02,6,56,m,y
14,0.42,64,78,0.0,2,48,f,n
6,0.26,156,52,5267.43,4,48,m,n
0,0.3,74,40,7170.46,8,50,m,n
4,0.29,152,51,20262.26,7,58,m,y
10,0.38,40,32,605.56,7,47,m,n
6,0.26,102,49,588.94,4,73,m,y
3,0.47,115,66,957.28,1,41,f,y
2,0.21,45,49,6313.06,7,52,m,y
9,0.36,147,47,714.64,6,48,f,n
7,0.35,89,100,3916.13,8,76,f,y
7,0.22,121,48,0.0,5,57,m,y
24,0.22,18,70,2030.59,8,70,f,y
18,0.44,58,86,528629.33,10,32,m,n
3,0.38,85,89,3650.72,8,59,f,y
2,0.13,100,14,19.11,9,68,f,y
20,0.56,44,61,1725.13,1,56,f,y
1,0.16,89,34,1066.75,3,70,f,y
30,0.36,126,55,0.0,6,47,m,n
1,0.26,70,59,1405.52,4,76,m,w
0,0.23,45,73,3320.99,8,89,f,w
3,0.42,179,88,22335.7,10,49,m,n
18,0.24,140,66,0.0,1,48,m,n
10,0.16,50,17,594.52,5,76,m,y
7,0.25,27,46,2737.06,4,78,f,w
9,0.12,140,37,50.02,1,47,m,y
5,0.34,127,71,6514.77,10,48,f,n
3,0.24,57,61,6931.83,6,50,m,n
5,0.18,105,38,402.38,10,34,m,n
3,0.25,73,24,163.99,3,41,f,y
11,0.28,72,33,1122.27,5,39,m,n
1,0.18,8,44,120.18,6,43,f,n
4,0.46,63,73,10357.35,4,54,m,n
0,0.31,125,87,105790.92,10,58,m,n
0,0.51,105,39,1081.92,10,78,m,y
2,0.25,14,38,5110.38,6,40,f,y
1,0.19,21,33,1391.54,7,69,f,w
12,0.26,17,54,9228.2,2,51,f,n
1,0.23,107,54,1043.35,7,54,m,y
8,0.33,153,71,28454.75,7,65,f,y
5,0.41,36,95,2675.42,2,38,f,y
3,0.29,26,44,13052.84,3,60,f,y
0,0.35,136,19,249.25,3,57,f,y
4,0.19,26,50,6467.25,1,62,f,y
6,0.23,97,74,17037.66,1,59,m,y
1,0.19,33,31,3778.37,10,91,f,n
19,0.19,138,41,10986.71,6,45,m,n
0,0.43,76,53,4400.9,9,47,f,y
14,0.63,78,61,0.0,9,45,m,n
12,0.23,153,41,17628.67,1,46,m,n
17,0.38,171,58,10288.55,7,45,m,y
0,0.28,121,36,629.04,6,72,m,w
4,0.37,170,81,12246.39,4,76,m,w
3,0.27,63,13,2192.14,3,46,f,y
9,0.45,150,60,0.0,9,42,f,y
1,0.24,47,41,775.32,10,62,f,y
0,0.4,102,61,2811.91,5,46,f,n
1,0.32,165,88,4132.72,8,64,m,y
36,0.27,67,63,65026.85,4,58,f,y
2,0.36,101,81,4748.68,4,32,m,n
2,0.25,117,57,700.13,6,78,f,y
10,0.24,125,48,851.87,6,81,m,w
2,0.31,92,54,31614.97,3,45,m,y
6,0.18,154,51,1080.12,2,49,m,n
11,0.26,166,28,411.11,9,59,m,y
3,0.43,139,67,0.0,2,60,m,y
3,0.28,118,59,1021.16,9,64,m,y
2,0.58,97,70,10233.35,8,85,f,w
11,0.28,71,37,2332.15,10,52,f,y
36,0.27,37,45,0.0,7,43,m,n
0,0.16,69,25,298966.5,5,34,m,n
4,0.18,159,43,1263.14,3,44,f,n
3,0.18,10,39,0.0,2,54,m,y
3,0.4,144,50,1431.83,8,81,f,w
5,0.35,133,62,13539.07,2,47,m,n
8,0.65,79,78,0.0,8,58,f,y
5,0.45,97,79,16202.93,5,54,f,y
11,0.29,65,36,2670.84,9,72,f,w
0,0.21,7,49,13636.47,4,92,f,w
12,0.52,94,42,2099.46,8,47,m,y
17,0.17,112,27,0.0,7,47,m,n
7,0.11,120,26,4278.13,8,70,f,y
3,0.18,81,43,4212.83,5,65,f,y
5,0.26,158,67,360.57,2,82,m,y
7,0.5,175,76,79748.23,7,63,f,y
12,0.3,81,35,43580.36,3,49,m,n
12,0.4,171,86,17027.39,10,63,m,y
3,0.27,176,26,7873.15,10,71,f,y
4,0.29,133,77,11995.62,10,67,m,y
11,0.16,26,29,2861.57,10,62,f,y
4,0.25,153,61,3056.74,2,71,m,w
8,0.32,24,53,2892.01,3,72,m,w
34,0.22,166,28,0.0,4,75,f,y
14,0.2,68,43,1210.35,10,64,f,w
1,0.33,24,35,1146.68,7,52,m,y
4,0.15,118,30,2043.76,10,57,m,n
6,0.14,161,35,1140.63,1,73,m,w
7,0.53,27,63,3012.24,6,42,m,y
2,0.5,56,56,7790.38,6,60,f,n
20,0.21,93,62,0.0,8,49,f,y
19,0.24,128,68,0.0,2,55,m,y
1,0.38,68,91,6861.53,2,74,m,n
21,0.32,67,45,0.0,1,57,f,w
4,0.27,162,46,3334.01,3,55,f,y
4,0.22,79,46,10038.49,7,34,f,n
1,0.21,37,56,342.92,8,66,f,w
0,0.19,158,46,2911.78,7,64,m,y
2,0.19,149,46,2872.2,9,87,f,y
16,0.24,20,75,24030.53,8,50,f,n
4,0.71,53,69,337.94,8,58,f,y
20,0.26,23,78,0.0,2,58,m,y
7,0.27,28,62,1333.14,1,78,m,w
0,0.16,60,31,1117.27,6,53,m,n
3,0.54,47,95,299832.24,7,59,f,y
1,0.31,136,50,6698.63,6,64,m,n
10,0.29,108,34,4455.65,7,57,m,y
9,0.43,57,86,3813.08,8,48,f,y
2,0.34,16,55,1322.3,2,57,m,w
1,0.18,60,59,3704.8,1,71,m,w
18,0.23,93,22,3320.15,10,39,m,y
0,0.32,119,47,152.43,8,56,m,y
0,0.24,30,75,3066.55,8,44,m,n
3,0.27,97,63,1741.91,8,72,f,y
6,0.25,92,60,730.21,10,32,f,y
20,0.19,86,40,1686.17,7,46,m,n
19,0.35,174,52,0.0,2,60,m,n
1,0.28,170,55,6784.73,4,78,f,y
12,0.24,14,55,8962.22,9,54,m,y
21,0.33,104,64,1499.31,8,46,m,y
14,0.4,41,42,5597.66,4,83,f,y
4,0.2,62,27,23787.25,8,33,m,n
1,0.45,68,49,1084.54,10,25,m,y
19,0.23,87,50,0.0,6,61,m,y
6,0.26,25,51,459.71,9,47,f,n
2,0.22,52,67,2758.14,1,39,m,y
3,0.11,25,17,2988.17,6,65,m,y
6,0.31,11,69,16803.22,4,58,m,w
4,0.33,78,54,609.7,3,46,f,n
0,0.36,112,55,19955.52,5,35,m,n
6,0.21,98,49,19649.68,10,68,m,y
4,0.24,34,48,247.49,8,64,f,y
5,0.4,105,92,28851.18,10,53,f,n
11,0.36,116,48,42872.29,6,82,m,w
0,0.41,126,93,20156.2,1,38,m,y
0,0.32,54,68,15384.77,6,32,f,y
0,0.17,113,30,139.83,7,44,f,n
4,0.36,139,32,779.28,6,54,m,y
2,0.2,44,45,6580.28,3,58,m,y
4,0.19,37,36,25954.42,9,51,m,y
6,0.35,48,61,2102.65,10,60,m,n
0,0.28,113,52,817.11,10,36,f,n
1,0.22,33,54,19473.39,4,76,m,w
1,0.29,50,59,13081.08,5,53,f,y
7,0.26,70,66,885.6,5,71,f,y
7,0.16,55,33,16291.67,3,60,m,y
0,0.26,59,75,103.82,2,61,m,n
12,0.22,56,67,1729.15,8,63,f,n
1,0.7,48,57,6368.89,7,61,m,w
1,0.59,69,74,4237.23,5,64,f,y
4,0.3,35,55,28406.93,1,74,f,w
3,0.44,175,69,2480.3,10,57,m,y
26,0.36,171,42,0.0,1,65,m,y
19,0.28,92,68,0.0,8,53,m,y
0,0.41,71,64,567.33,4,76,f,n
3,0.41,74,43,957.23,4,44,f,w
12,0.24,20,61,0.0,9,82,f,y
7,0.35,115,61,5882.85,2,54,f,w
11,0.15,139,29,0.0,5,33,m,n
4,0.41,29,24,8884.58,6,56,f,y
3,0.3,126,46,503.6,6,44,f,y
11,0.87,90,59,510.26,10,67,f,y
2,0.28,147,60,29990.12,3,45,m,y
0,0.36,145,37,10077.19,10,48,f,y
17,0.58,73,72,18755.28,6,26,f,y
23,0.22,127,44,10104.65,10,48,f,w
7,0.39,49,47,1935.06,10,25,f,n
10,0.23,90,44,0.0,5,31,f,n
9,0.25,171,63,0.0,8,66,f,y
6,0.41,46,50,1830.73,4,66,f,y
7,0.25,127,40,2986.13,10,61,f,y
6,0.26,49,54,525.11,10,40,m,n
0,0.15,80,29,1063.7,3,54,m,y
3,0.23,97,42,1508.26,6,54,m,y
0,0.25,21,22,313.54,10,37,f,n
0,0.26,171,32,3639.06,9,77,f,n
5,0.43,91,90,3682.18,8,68,f,n
1,0.41,138,73,1702.0,10,51,m,y
3,0.35,142,100,30352.21,8,55,m,y
14,0.33,82,34,0.0,3,58,m,n
0,0.25,44,81,5894.69,1,25,m,n
14,0.28,92,76,3837.1,3,51,f,y
17,0.52,160,54,0.0,3,44,m,y
3,0.4,165,46,27961.02,6,39,f,n
4,0.25,69,49,17411.27,3,50,f,w
4,0.48,166,95,9368.85,2,81,m,w
1,0.31,111,53,138719.87,9,64,f,w
0,0.21,95,46,107555.86,6,46,m,n
4,0.27,151,53,5017.09,5,63,m,y
6,0.18,72,42,416.21,3,75,f,y
5,0.26,10,56,564.49,7,68,f,n
9,0.15,64,27,803.56,7,55,m,y
5,0.45,81,75,150824.72,4,45,m,n
15,0.37,9,63,4722.91,10,65,m,n
7,0.14,21,42,242.74,2,60,m,w
2,0.28,80,67,2022.01,2,68,f,y
16,0.36,105,75,0.0,8,64,f,y
15,0.34,126,63,0.0,4,70,m,y
3,0.13,71,24,89.13,7,46,f,y
1,0.22,141,51,874.94,3,74,m,w
12,0.26,177,53,0.0,9,57,m,y
0,0.2,26,44,1275.33,10,86,f,w
4,0.16,31,32,1285.86,9,44,f,w
4,0.2,168,33,532.83,7,81,f,n
7,0.34,148,74,14825.7,7,57,f,y
2,0.2,173,62,872.33,1,45,f,y
3,0.34,35,54,15215.64,10,47,m,y
24,0.3,71,73,0.0,8,50,f,y
16,0.49,85,55,1278.92,2,61,f,y
3,0.2,18,55,305.67,8,62,m,y
27,0.19,6,52,989.07,2,46,f,n
0,0.24,176,65,14832.93,1,54,f,y
2,0.23,161,50,617.58,8,87,m,y
9,0.27,134,61,0.0,4,80,f,n
7,0.18,173,31,3867.95,10,61,m,w
5,0.4,167,50,7195.3,6,55,f,n
11,0.28,146,72,6329.81,10,56,m,y
30,0.24,66,41,2501.85,10,64,f,n
9,0.39,122,82,78352.7,1,39,m,n
4,0.57,71,70,22755.15,9,51,m,w
9,0.4,128,45,12779.83,7,29,m,y
6,0.17,9,33,1325.22,5,60,f,w
8,0.23,146,41,635.0,6,64,f,y
8,0.26,41,40,596.77,3,47,f,n
36,0.24,101,51,629.95,9,78,f,y
5,0.13,90,30,2117.53,2,36,m,n
11,0.28,148,69,33872.23,10,33,m,w
23,0.15,95,45,0.0,1,58,f,y
1,0.32,90,55,3275.83,1,70,m,w
3,0.29,17,59,0.0,10,80,f,y
6,0.4,81,63,4406.51,2,48,f,y
4,0.27,74,66,3584.02,6,71,m,y
10,0.19,47,32,817.29,6,54,m,w
1,0.23,165,44,1084.64,9,52,f,y
23,0.34,135,66,0.0,10,68,m,y
3,0.21,13,32,11670.22,4,64,m,n
19,0.27,59,58,32355.66,8,31,m,w
25,0.19,141,31,0.0,4,77,f,w
1,0.47,93,44,1885.67,3,75,f,y
6,0.39,146,22,0.0,4,45,m,y
11,0.41,34,84,21933.0,1,60,m,y
0,0.8,18,67,279.55,9,62,m,n
4,0.27,63,66,237105.92,5,58,f,y
4,0.32,68,71,4792.61,7,46,m,y
8,0.23,92,26,22257.54,3,44,m,n
5,0.22,92,40,3944.42,5,54,f,y
10,0.31,79,79,802.54,10,72,f,n
3,0.15,43,32,1702.27,4,63,f,y
4,0.5,74,53,0.0,7,49,f,y
4,0.18,74,34,1235.14,5,66,m,y
3,0.32,173,85,14109.44,2,25,m,y
0,0.17,134,39,349.61,3,72,m,w
4,0.33,135,83,488.01,8,28,m,y
15,0.28,118,17,0.0,3,49,f,y
4,0.18,34,23,1777.63,7,38,f,n
1,0.39,127,32,26801.22,5,35,f,n
2,0.34,12,87,24719.6,7,72,m,w
11,0.25,60,60,33407.42,10,47,f,w
2,0.36,169,72,7150.28,9,60,f,n
0,0.37,12,52,4421.17,7,54,m,y
0,0.29,97,81,331163.6,6,62,f,n
7,0.28,15,83,18064.89,1,56,m,y
18,0.29,85,71,1880.84,4,35,m,y
2,0.22,79,49,2012.26,8,69,f,y
35,0.22,172,39,5749.92,1,47,f,y
1,0.22,63,32,4909.95,6,31,m,y
3,0.23,95,66,1140.88,2,48,m,y
5,0.35,103,31,941.2,9,77,f,y
0,0.41,45,85,30420.97,8,67,f,w
2,0.26,147,36,4440.62,9,49,f,n
7,0.22,134,40,622.98,9,49,m,n
0,0.31,150,87,2101.61,2,50,m,n
5,0.27,54,43,1241.89,2,86,m,y
8,0.21,91,50,2594.6,9,60,m,w
2,0.09,149,28,26.35,2,61,m,y
16,0.65,140,87,3628.88,4,70,m,y
2,0.56,148,87,4982.18,2,58,f,y
19,0.55,120,87,10084.33,1,51,m,y
14,0.22,26,29,2856.09,10,52,f,y
2,0.14,71,28,0.0,7,53,m,y
0,0.21,94,30,14607.93,5,54,m,y
0,0.3,143,69,2577.74,3,65,m,y
11,0.28,57,63,5304.2,8,55,f,y
6,0.47,163,64,85.13,5,65,m,w
1,0.18,39,39,706.03,1,53,f,y
1,0.36,99,48,23623.48,9,56,f,y
3,0.28,91,55,304.55,5,25,f,n
0,0.46,70,35,1447.43,3,68,m,w
9,0.19,65,24,175.75,6,60,f,y
23,0.28,141,49,0.0,8,69,f,w
4,0.19,80,42,119.15,2,25,m,y
16,0.2,74,33,0.0,3,86,f,y
3,0.34,50,50,10692.86,7,52,f,y
2,0.33,54,64,2885.3,2,71,f,w
3,0.25,67,60,1390.55,5,39,f,y
1,0.22,172,39,328.14,9,64,f,n
2,0.17,154,41,590.57,7,39,f,y
9,0.21,126,52,0.0,3,45,m,n
16,0.2,58,59,0.0,2,83,f,y
3,0.23,178,11,1598.54,10,52,f,y
7,0.2,102,48,26809.38,9,58,f,y
1,0.48,126,50,1026.86,9,68,f,n
11,0.21,161,45,0.0,9,62,m,y
0,0.35,58,29,1525.88,10,57,m,n
1,0.48,14,44,17094.27,3,60,m,n
4,0.35,80,95,165351.95,1,91,m,y
1,0.29,109,55,1669.36,9,54,m,w
18,0.15,98,20,9070.98,7,58,f,n
5,0.34,129,36,749.95,2,70,m,y
2,0.27,127,51,8779.82,6,71,f,y
1,0.67,66,72,4520.63,9,72,f,n
1,0.52,160,56,261.36,8,64,m,y
10,0.53,129,60,2401.33,6,37,m,y
17,0.27,155,57,0.0,6,79,f,y
8,0.29,100,91,8014.82,8,37,f,n
3,0.2,35,14,24.52,9,59,f,y
2,0.33,97,39,20337.3,8,43,f,n
5,0.25,89,66,0.0,1,54,f,y
2,0.45,20,40,1599.1,2,59,f,y
5,0.46,148,55,3687.55,6,59,f,n
0,0.29,58,61,27070.88,8,61,f,n
17,0.19,28,41,1608.25,4,79,f,y
7,0.36,75,29,15093.28,4,61,m,y
5,0.17,114,51,196383.0,2,51,f,y
5,0.29,149,54,14184.93,10,69,m,y
11,0.2,92,64,38558.52,1,72,f,y
6,0.18,178,37,4215.03,10,36,m,n
8,0.28,12,49,4947.73,9,63,m,y
12,0.14,178,29,0.0,7,65,m,y
15,0.26,44,64,134.91,9,50,m,y
6,0.25,109,75,29528.97,2,75,m,y
7,0.17,55,40,1179.69,10,52,f,y
9,0.29,53,50,2992.76,5,56,m,y
5,0.25,54,35,1683.71,2,52,m,y
18,0.18,173,43,8206.53,10,55,m,n
6,0.27,172,57,184.8,7,38,f,y
20,0.28,87,51,0.0,9,33,m,n
13,0.17,68,14,38.91,3,78,m,y
3,0.18,135,35,2734.84,1,42,f,y
8,0.17,117,38,451.49,4,40,f,n
10,0.25,159,56,9897.11,4,25,m,n
5,0.46,101,50,1143.18,6,45,m,y
9,0.22,156,51,490.17,5,35,m,n
2,0.35,126,50,3385.34,5,79,f,w
2,0.2,23,44,47.83,9,70,m,n
8,0.45,93,100,0.0,1,44,f,y
5,0.44,73,100,464576.08,8,88,m,w
3,0.64,65,51,17529.89,8,69,f,n
0,0.24,135,73,585.43,8,50,m,n
33,0.15,99,21,0.0,3,25,m,n
2,0.33,54,32,19819.14,10,89,m,w
7,0.32,171,77,355335.51,8,34,m,y
12,0.15,164,35,230.86,2,30,m,y
5,0.18,173,54,517.46,8,70,f,y
6,0.34,85,83,19633.15,8,91,f,y
6,0.21,132,31,177.94,3,75,m,y
8,0.19,58,38,3804.23,4,63,f,y
4,0.24,69,31,752.44,9,63,f,y
3,0.25,38,29,3149.48,9,67,f,n
33,0.27,63,45,0.0,10,66,m,n
3,0.39,55,76,0.0,9,59,f,y
4,0.24,69,52,14938.36,10,56,m,w
1,0.51,136,75,8713.11,6,54,f,y
14,0.28,130,89,227269.53,1,43,m,n
11,0.29,66,88,0.0,8,50,m,n
10,0.18,129,36,0.0,9,29,m,y
16,0.44,143,42,893.96,8,53,m,y
0,0.31,71,91,3154.77,1,40,f,y
0,0.44,35,39,1932.06,6,38,m,n
30,0.18,30,22,219.74,9,57,f,n
1,0.36,176,60,9713.79,9,75,m,y
17,0.21,125,43,2956.53,7,68,m,y
12,0.25,93,26,132.75,7,31,f,y
5,0.45,15,65,5836.64,4,40,f,y
0,0.25,99,39,1018.91,7,69,m,w
1,0.38,131,28,411.45,10,40,m,y
0,0.19,104,30,220.04,5,51,f,w
12,0.29,93,48,9976.47,10,63,m,n
5,0.2,25,40,2799.69,5,40,f,w
34,0.15,122,42,0.0,1,56,f,y
6,0.1,108,25,0.0,2,34,m,y
0,0.25,104,47,19247.99,9,45,m,y
0,0.4,128,38,9618.68,2,59,m,n
5,0.38,79,97,18342.4,10,31,m,n
7,0.12,160,35,0.0,2,61,f,y
1,0.25,56,47,402.78,9,54,f,n
1,0.13,84,21,1302.43,3,63,f,y
19,0.18,170,51,5462.85,2,58,f,y
14,0.43,8,47,74327.46,7,75,m,y
0,0.24,162,29,7347.31,9,56,f,y
10,0.28,85,52,1378.98,6,48,m,y
5,0.23,74,51,0.0,7,56,f,y
8,0.36,26,100,12307.68,3,63,m,w
0,0.51,47,58,2252.6,3,55,f,n
4,0.26,123,60,151.73,8,55,f,y
5,0.12,26,18,98.43,7,44,m,n
1,0.25,135,47,9068.05,5,45,m,n
21,0.26,140,38,0.0,6,33,f,y
0,0.32,40,50,371.46,9,81,m,w
0,0.24,35,61,17164.49,3,36,f,n
6,0.24,177,23,1326.72,3,44,f,n
0,0.36,179,55,182.83,6,44,f,n
36,0.3,60,83,0.0,8,68,m,n
0,0.23,6,24,1237.75,5,50,f,y
7,0.16,130,47,744.51,1,73,m,w
3,0.58,116,5,70.31,3,44,m,y
0,0.18,134,55,7188.84,8,59,f,w
15,0.26,68,62,0.0,4,42,f,y
6,0.26,91,23,5436.02,9,87,m,y
8,0.52,82,50,618.27,6,37,m,n
12,0.22,127,47,19931.9,10,59,f,y
6,0.2,160,45,0.0,4,64,f,n
2,0.18,20,38,386.96,4,61,f,y
2,0.36,132,65,10440.07,10,52,m,n
13,0.27,142,49,15759.75,5,53,f,y
12,0.48,74,71,3065.44,7,55,f,y
0,0.19,64,43,1060.82,7,52,f,y
6,0.28,156,55,1921.66,10,69,f,n
11,0.2,113,17,0.0,7,88,m,w
0,0.47,118,74,4132.36,5,46,f,n
7,0.34,112,71,0.0,9,34,m,w
